Time Flow_BTPS O2 CO2 N2 MMss SampleFlow MMms DelayO2 DelayMMss
19870 -0.48477194 16.51628 4.89700 77.65781 29.26040 -0.00361198 29.03991 0.57224 0.65306
19875 -0.48370984 16.51346 4.90077 77.65688 29.26083 -0.00361206 29.03986 0.57255 0.65321
19880 -0.48265067 16.51064 4.90456 77.65592 29.26125 -0.00361197 29.03983 0.57268 0.65334
19885 -0.48157199 16.50777 4.90821 77.65515 29.26175 -0.00361146 29.03979 0.57277 0.65344
19890 -0.48046838 16.50479 4.91188 77.65446 29.26225 -0.00361099 29.03975 0.57300 0.65350
19895 -0.47938196 16.50165 4.91558 77.65392 29.26278 -0.00361005 29.03972 0.57289 0.65374
19900 -0.47829297 16.49829 4.91929 77.65357 29.26334 -0.00360889 29.03967 0.57284 0.65385
19905 -0.47718210 16.49467 4.92301 77.65347 29.26398 -0.00360748 29.03964 0.57283 0.65417
19910 -0.47604095 16.49093 4.92673 77.65349 29.26464 -0.00360606 29.03961 0.57296 0.65450
19915 -0.47488208 16.48684 4.93046 77.65385 29.26535 -0.00360416 29.03958 0.57306 0.65443
19920 -0.47374228 16.48238 4.93418 77.65457 29.26613 -0.00360228 29.03957 0.57297 0.65434
19925 -0.47263138 16.47756 4.93790 77.65566 29.26692 -0.00360021 29.03957 0.57308 0.65445
19930 -0.47150162 16.47255 4.94162 77.65694 29.26773 -0.00359799 29.03961 0.57339 0.65458
19935 -0.47033752 16.46716 4.94533 77.65859 29.26863 -0.00359566 29.03969 0.57372 0.65472
19940 -0.46912201 16.46143 4.94903 77.66061 29.26957 -0.00359277 29.03977 0.57387 0.65488
19945 -0.46786877 16.45540 4.95271 77.66293 29.27052 -0.00359058 29.03988 0.57418 0.65502
19950 -0.46658844 16.44908 4.95654 77.66539 29.27152 -0.00358866 29.03999 0.57444 0.65511
19955 -0.46529126 16.44254 4.96035 77.66809 29.27252 -0.00358657 29.04011 0.57449 0.65516
19960 -0.46398898 16.43579 4.96417 77.67098 29.27358 -0.00358438 29.04026 0.57453 0.65503
19965 -0.46268503 16.42890 4.96800 77.67401 29.27464 -0.00358213 29.04045 0.57459 0.65491
19970 -0.46140726 16.42189 4.97184 77.67713 29.27565 -0.00358031 29.04066 0.57465 0.65515
19975 -0.46016522 16.41481 4.97573 77.68029 29.27667 -0.00357846 29.04090 0.57490 0.65522
19980 -0.45897250 16.40770 4.97965 77.68344 29.27764 -0.00357681 29.04116 0.57499 0.65548
19985 -0.45781335 16.40061 4.98362 77.68652 29.27860 -0.00357588 29.04143 0.57527 0.65576
19990 -0.45665894 16.39339 4.98766 77.68967 29.27952 -0.00357492 29.04170 0.57554 0.65569
19995 -0.45551886 16.38628 4.99159 77.69281 29.28040 -0.00357397 29.04198 0.57548 0.65562
20000 -0.45440952 16.37930 4.99557 77.69577 29.28125 -0.00357350 29.04229 0.57544 0.65576
20005 -0.45334332 16.37247 4.99960 77.69855 29.28202 -0.00357327 29.04260 0.57560 0.65574
20010 -0.45236249 16.36598 5.00367 77.70094 29.28274 -0.00357325 29.04292 0.57574 0.65570
20015 -0.45148856 16.35967 5.00776 77.70313 29.28341 -0.00357294 29.04324 0.57586 0.65582
20020 -0.45070401 16.35356 5.01186 77.70511 29.28406 -0.00357276 29.04356 0.57596 0.65610
20025 -0.45000143 16.34768 5.01597 77.70686 29.28468 -0.00357317 29.04389 0.57603 0.65617
20030 -0.44934952 16.34204 5.02008 77.70837 29.28525 -0.00357363 29.04424 0.57605 0.65619
20035 -0.44874426 16.33665 5.02418 77.70965 29.28581 -0.00357363 29.04457 0.57603 0.65617
20040 -0.44817868 16.33152 5.02825 77.71069 29.28634 -0.00357361 29.04487 0.57581 0.65614
20045 -0.44764297 16.32665 5.03228 77.71152 29.28684 -0.00357427 29.04515 0.57562 0.65612
20050 -0.44714438 16.32185 5.03628 77.71232 29.28732 -0.00357461 29.04543 0.57582 0.65632
20055 -0.44671259 16.31729 5.04022 77.71293 29.28775 -0.00357463 29.04571 0.57586 0.65654
20060 -0.44635040 16.31297 5.04410 77.71337 29.28818 -0.00357507 29.04596 0.57607 0.65657
20065 -0.44601138 16.30883 5.04791 77.71369 29.28858 -0.00357545 29.04622 0.57627 0.65659
20070 -0.44562875 16.30484 5.05164 77.71395 29.28895 -0.00357553 29.04646 0.57612 0.65662
20075 -0.44518414 16.30098 5.05527 77.71417 29.28926 -0.00357558 29.04669 0.57601 0.65651
20080 -0.44470590 16.29721 5.05881 77.71440 29.28951 -0.00357559 29.04691 0.57609 0.65659
20085 -0.44424100 16.29350 5.06224 77.71468 29.28970 -0.00357505 29.04713 0.57601 0.65668
20090 -0.44376688 16.29002 5.06555 77.71484 29.28982 -0.00357442 29.04731 0.57595 0.65679
20095 -0.44322168 16.28654 5.06874 77.71513 29.28989 -0.00357416 29.04751 0.57609 0.65693
20100 -0.44254132 16.28307 5.07180 77.71555 29.28992 -0.00357376 29.04766 0.57644 0.65710
20105 -0.44177359 16.27959 5.07455 77.71626 29.28989 -0.00357322 29.04780 0.57662 0.65727
20110 -0.44096704 16.27630 5.07715 77.71693 29.28986 -0.00357231 29.04795 0.57673 0.65763
20115 -0.44013571 16.27300 5.07958 77.71780 29.28979 -0.00357176 29.04808 0.57678 0.65764
20120 -0.43925830 16.26970 5.08183 77.71884 29.28970 -0.00357084 29.04821 0.57679 0.65764
20125 -0.43826788 16.26641 5.08388 77.72006 29.28960 -0.00356930 29.04833 0.57678 0.65781
20130 -0.43717334 16.26354 5.08574 77.72106 29.28951 -0.00356836 29.04847 0.57695 0.65797
20135 -0.43598132 16.26068 5.08740 77.72224 29.28947 -0.00356707 29.04857 0.57711 0.65793
20140 -0.43469965 16.25791 5.08887 77.72354 29.28948 -0.00356594 29.04868 0.57707 0.65808
20145 -0.43332370 16.25543 5.09014 77.72472 29.28954 -0.00356476 29.04877 0.57704 0.65826
20150 -0.43186737 16.25310 5.09124 77.72594 29.28968 -0.00356331 29.04885 0.57705 0.65827
20155 -0.43036432 16.25095 5.09217 77.72715 29.28992 -0.00356187 29.04894 0.57688 0.65826
20160 -0.42883862 16.24904 5.09294 77.72828 29.29023 -0.00356048 29.04902 0.57685 0.65802
20165 -0.42728571 16.24738 5.09357 77.72929 29.29063 -0.00355890 29.04906 0.57679 0.65778
20170 -0.42566190 16.24618 5.09408 77.72997 29.29106 -0.00355738 29.04910 0.57673 0.65776
20175 -0.42395270 16.24527 5.09449 77.73047 29.29155 -0.00355592 29.04915 0.57672 0.65780
20180 -0.42218103 16.24467 5.09481 77.73074 29.29212 -0.00355451 29.04919 0.57678 0.65751
20185 -0.42038712 16.24440 5.09507 77.73075 29.29272 -0.00355291 29.04922 0.57684 0.65751
20190 -0.41860144 16.24448 5.09528 77.73047 29.29333 -0.00355183 29.04925 0.57686 0.65735
20195 -0.41681461 16.24491 5.09546 77.72987 29.29393 -0.00355129 29.04926 0.57700 0.65733
20200 -0.41501859 16.24569 5.09563 77.72893 29.29456 -0.00355008 29.04928 0.57697 0.65730
20205 -0.41320911 16.24700 5.09564 77.72762 29.29512 -0.00354843 29.04930 0.57695 0.65745
20210 -0.41134186 16.24846 5.09564 77.72618 29.29564 -0.00354728 29.04931 0.57709 0.65741
20215 -0.40941031 16.25024 5.09565 77.72440 29.29608 -0.00354612 29.04933 0.57719 0.65734
20220 -0.40741541 16.25233 5.09566 77.72234 29.29642 -0.00354517 29.04934 0.57709 0.65724
20225 -0.40538556 16.25467 5.09567 77.72001 29.29676 -0.00354444 29.04934 0.57718 0.65697
20230 -0.40333615 16.25722 5.09568 77.71748 29.29702 -0.00354319 29.04936 0.57728 0.65671
20235 -0.40128366 16.25994 5.09570 77.71478 29.29719 -0.00354191 29.04939 0.57721 0.65645
20240 -0.39922430 16.26277 5.09571 77.71198 29.29732 -0.00354032 29.04941 0.57715 0.65640
20245 -0.39715710 16.26583 5.09572 77.70893 29.29741 -0.00353889 29.04946 0.57695 0.65639
20250 -0.39506183 16.26888 5.09574 77.70590 29.29743 -0.00353762 29.04952 0.57680 0.65659
20255 -0.39295068 16.27189 5.09575 77.70292 29.29741 -0.00353626 29.04957 0.57683 0.65679
20260 -0.39082700 16.27480 5.09593 77.69987 29.29738 -0.00353457 29.04964 0.57683 0.65680
20265 -0.38870645 16.27757 5.09612 77.69694 29.29737 -0.00353254 29.04974 0.57650 0.65664
20270 -0.38658688 16.27998 5.09634 77.69434 29.29737 -0.00353090 29.04985 0.57639 0.65671
20275 -0.38445560 16.28217 5.09661 77.69190 29.29737 -0.00352914 29.04995 0.57649 0.65680
20280 -0.38233096 16.28410 5.09695 77.68967 29.29741 -0.00352679 29.05007 0.57657 0.65688
20285 -0.38022144 16.28571 5.09737 77.68767 29.29748 -0.00352431 29.05020 0.57679 0.65694
20290 -0.37813528 16.28695 5.09789 77.68592 29.29757 -0.00352244 29.05033 0.57684 0.65699
20295 -0.37605756 16.28780 5.09853 77.68444 29.29767 -0.00352045 29.05049 0.57693 0.65708
20300 -0.37398166 16.28823 5.09932 77.68325 29.29784 -0.00351739 29.05066 0.57706 0.65721
20305 -0.37193207 16.28840 5.10025 77.68215 29.29806 -0.00351474 29.05084 0.57706 0.65737
20310 -0.36990897 16.28812 5.10136 77.68134 29.29826 -0.00351225 29.05100 0.57705 0.65771
20315 -0.36792206 16.28740 5.10264 77.68078 29.29850 -0.00350971 29.05119 0.57705 0.65787
20320 -0.36598129 16.28626 5.10412 77.68044 29.29876 -0.00350716 29.05137 0.57721 0.65784
20325 -0.36411844 16.28437 5.10578 77.68067 29.29900 -0.00350465 29.05157 0.57763 0.65794
20330 -0.36232605 16.28213 5.10765 77.68104 29.29926 -0.00350222 29.05177 0.57786 0.65801
20335 -0.36060880 16.27956 5.10970 77.68156 29.29952 -0.00349992 29.05198 0.57793 0.65808
20340 -0.35890973 16.27664 5.11195 77.68222 29.29975 -0.00349830 29.05215 0.57786 0.65818
20345 -0.35724069 16.27319 5.11438 77.68322 29.30000 -0.00349668 29.05233 0.57802 0.65833
20350 -0.35562189 16.26944 5.11698 77.68436 29.30023 -0.00349511 29.05253 0.57814 0.65845
20355 -0.35408353 16.26537 5.11973 77.68567 29.30046 -0.00349412 29.05277 0.57820 0.65851
20360 -0.35259323 16.26098 5.12262 77.68715 29.30068 -0.00349352 29.05300 0.57820 0.65835
20365 -0.35112851 16.25630 5.12562 77.68880 29.30086 -0.00349334 29.05322 0.57818 0.65833
20370 -0.34967493 16.25133 5.12872 77.69066 29.30106 -0.00349362 29.05344 0.57814 0.65828
20375 -0.34825684 16.24609 5.13188 77.69271 29.30127 -0.00349388 29.05367 0.57809 0.65805
20380 -0.34690045 16.24061 5.13525 77.69480 29.30151 -0.00349484 29.05388 0.57805 0.65802
20385 -0.34559210 16.23472 5.13864 77.69727 29.30179 -0.00349601 29.05410 0.57786 0.65801
20390 -0.34432260 16.22865 5.14189 77.70006 29.30209 -0.00349833 29.05434 0.57804 0.65800
20395 -0.34308209 16.22242 5.14512 77.70301 29.30239 -0.00350056 29.05460 0.57804 0.65800
20400 -0.34189365 16.21606 5.14849 77.70597 29.30275 -0.00350268 29.05486 0.57786 0.65818
20405 -0.34075052 16.20958 5.15182 77.70908 29.30316 -0.00350536 29.05515 0.57785 0.65835
20410 -0.33965555 16.20303 5.15510 77.71231 29.30359 -0.00350853 29.05543 0.57784 0.65834
20415 -0.33856946 16.19645 5.15833 77.71563 29.30408 -0.00351191 29.05573 0.57782 0.65833
20420 -0.33751389 16.18987 5.16150 77.71900 29.30460 -0.00351520 29.05605 0.57785 0.65817
20425 -0.33653174 16.18315 5.16462 77.72256 29.30515 -0.00351882 29.05639 0.57793 0.65825
20430 -0.33564685 16.17652 5.16769 77.72607 29.30572 -0.00352245 29.05674 0.57805 0.65837
20435 -0.33484479 16.17002 5.17072 77.72950 29.30627 -0.00352604 29.05711 0.57816 0.65847
20440 -0.33408102 16.16368 5.17372 77.73280 29.30684 -0.00352977 29.05747 0.57805 0.65872
20445 -0.33332791 16.15751 5.17669 77.73596 29.30739 -0.00353310 29.05785 0.57810 0.65895
20450 -0.33259476 16.15158 5.17964 77.73891 29.30789 -0.00353597 29.05822 0.57812 0.65915
20455 -0.33190787 16.14589 5.18258 77.74162 29.30833 -0.00353880 29.05858 0.57791 0.65913
20460 -0.33127039 16.14049 5.18553 77.74404 29.30874 -0.00354154 29.05894 0.57781 0.65905
20465 -0.33069531 16.13559 5.18849 77.74596 29.30911 -0.00354342 29.05930 0.57769 0.65893
20470 -0.33016785 16.13102 5.19148 77.74752 29.30941 -0.00354562 29.05968 0.57757 0.65863
20475 -0.32971393 16.12682 5.19450 77.74870 29.30964 -0.00354715 29.06003 0.57757 0.65834
20480 -0.32933136 16.12301 5.19755 77.74944 29.30980 -0.00354777 29.06038 0.57756 0.65825
20485 -0.32900040 16.11942 5.20064 77.74993 29.30989 -0.00354818 29.06067 0.57769 0.65820
20490 -0.32867999 16.11626 5.20378 77.74995 29.30995 -0.00354841 29.06096 0.57767 0.65817
20495 -0.32834729 16.11351 5.20695 77.74954 29.31000 -0.00354822 29.06125 0.57764 0.65814
20500 -0.32799597 16.11113 5.21017 77.74871 29.31004 -0.00354742 29.06153 0.57764 0.65791
20505 -0.32765799 16.10909 5.21342 77.74751 29.31007 -0.00354604 29.06178 0.57740 0.65783
20510 -0.32733331 16.10717 5.21670 77.74618 29.31011 -0.00354433 29.06202 0.57732 0.65792
20515 -0.32700180 16.10552 5.21982 77.74472 29.31016 -0.00354282 29.06227 0.57722 0.65766
20520 -0.32662103 16.10406 5.22293 77.74308 29.31026 -0.00354082 29.06246 0.57715 0.65766
20525 -0.32617886 16.10293 5.22601 77.74117 29.31043 -0.00353836 29.06265 0.57755 0.65769
20530 -0.32570386 16.10185 5.22902 77.73926 29.31063 -0.00353597 29.06285 0.57780 0.65776
20535 -0.32520404 16.10077 5.23195 77.73743 29.31088 -0.00353368 29.06305 0.57785 0.65781
20540 -0.32465881 16.09966 5.23476 77.73575 29.31123 -0.00353130 29.06322 0.57786 0.65800
20545 -0.32402899 16.09825 5.23745 77.73447 29.31162 -0.00352838 29.06340 0.57786 0.65800
20550 -0.32331906 16.09672 5.24000 77.73347 29.31207 -0.00352520 29.06359 0.57768 0.65801
20555 -0.32253604 16.09498 5.24239 77.73283 29.31255 -0.00352273 29.06378 0.57751 0.65819
20560 -0.32166565 16.09299 5.24461 77.73260 29.31305 -0.00351980 29.06399 0.57754 0.65822
20565 -0.32070740 16.09070 5.24665 77.73286 29.31357 -0.00351689 29.06422 0.57760 0.65810
20570 -0.31967252 16.08806 5.24850 77.73363 29.31407 -0.00351427 29.06446 0.57768 0.65817
20575 -0.31857401 16.08505 5.25017 77.73495 29.31455 -0.00351169 29.06471 0.57771 0.65802
20580 -0.31739697 16.08203 5.25165 77.73647 29.31502 -0.00350920 29.06499 0.57771 0.65799
20585 -0.31612787 16.07860 5.25296 77.73857 29.31541 -0.00350682 29.06527 0.57748 0.65791
20590 -0.31476331 16.07479 5.25426 77.74105 29.31575 -0.00350456 29.06556 0.57751 0.65766
20595 -0.31335071 16.07064 5.25541 77.74401 29.31607 -0.00350220 29.06588 0.57751 0.65765
20600 -0.31189728 16.06639 5.25644 77.74719 29.31630 -0.00349998 29.06621 0.57732 0.65771
20605 -0.31040079 16.06188 5.25739 77.75072 29.31650 -0.00349791 29.06655 0.57721 0.65763
20610 -0.30884872 16.05717 5.25828 77.75449 29.31665 -0.00349597 29.06687 0.57760 0.65757
20615 -0.30725888 16.05232 5.25916 77.75842 29.31678 -0.00349442 29.06720 0.57770 0.65766
20620 -0.30563712 16.04738 5.26005 77.76241 29.31686 -0.00349302 29.06755 0.57794 0.65772
20625 -0.30400900 16.04243 5.26100 77.76637 29.31693 -0.00349129 29.06791 0.57794 0.65773
20630 -0.30238101 16.03749 5.26204 77.77022 29.31703 -0.00349022 29.06825 0.57790 0.65769
20635 -0.30073752 16.03264 5.26303 77.77403 29.31712 -0.00348908 29.06861 0.57805 0.65766
20640 -0.29907422 16.02792 5.26416 77.77759 29.31723 -0.00348810 29.06897 0.57804 0.65782
20645 -0.29741693 16.02318 5.26561 77.78085 29.31738 -0.00348727 29.06932 0.57785 0.65781
20650 -0.29580246 16.01865 5.26723 77.78371 29.31763 -0.00348683 29.06964 0.57781 0.65759
20655 -0.29422684 16.01436 5.26888 77.78632 29.31792 -0.00348653 29.06995 0.57756 0.65759
20660 -0.29267706 16.01031 5.27074 77.78849 29.31826 -0.00348665 29.07024 0.57756 0.65734
20665 -0.29110715 16.00651 5.27279 77.79022 29.31863 -0.00348694 29.07056 0.57746 0.65707
20670 -0.28952960 16.00276 5.27503 77.79170 29.31903 -0.00348720 29.07087 0.57738 0.65699
20675 -0.28795313 15.99927 5.27745 77.79276 29.31947 -0.00348768 29.07119 0.57717 0.65714
20680 -0.28640356 15.99601 5.28005 77.79342 29.31995 -0.00348837 29.07149 0.57718 0.65733
20685 -0.28487369 15.99293 5.28281 77.79373 29.32045 -0.00348926 29.07177 0.57723 0.65737
20690 -0.28336575 15.99002 5.28570 77.79375 29.32096 -0.00349034 29.07205 0.57710 0.65742
20695 -0.28189258 15.98723 5.28871 77.79353 29.32148 -0.00349158 29.07235 0.57696 0.65745
20700 -0.28042706 15.98453 5.29182 77.79313 29.32196 -0.00349295 29.07263 0.57696 0.65746
20705 -0.27896371 15.98188 5.29499 77.79261 29.32243 -0.00349419 29.07293 0.57696 0.65729
20710 -0.27746661 15.97925 5.29821 77.79203 29.32285 -0.00349548 29.07323 0.57696 0.65728
20715 -0.27591931 15.97661 5.30144 77.79145 29.32324 -0.00349702 29.07352 0.57695 0.65727
20720 -0.27432385 15.97393 5.30465 77.79092 29.32357 -0.00349878 29.07383 0.57692 0.65725
20725 -0.27269077 15.97118 5.30782 77.79051 29.32386 -0.00349998 29.07411 0.57705 0.65738
20730 -0.27102182 15.96834 5.31093 77.79025 29.32413 -0.00350132 29.07440 0.57699 0.65749
20735 -0.26929755 15.96539 5.31394 77.79019 29.32435 -0.00350227 29.07468 0.57674 0.65752
20740 -0.26750043 15.96250 5.31683 77.79018 29.32456 -0.00350329 29.07498 0.57646 0.65759
20745 -0.26563391 15.95949 5.31959 77.79044 29.32473 -0.00350412 29.07526 0.57616 0.65759
20750 -0.26370306 15.95636 5.32219 77.79096 29.32484 -0.00350449 29.07554 0.57604 0.65747
20755 -0.26172662 15.95313 5.32461 77.79176 29.32493 -0.00350489 29.07581 0.57611 0.65736
20760 -0.25970557 15.94981 5.32686 77.79281 29.32499 -0.00350531 29.07609 0.57619 0.65743
20765 -0.25762372 15.94662 5.32891 77.79394 29.32503 -0.00350554 29.07637 0.57613 0.65736
20770 -0.25545692 15.94320 5.33077 77.79549 29.32509 -0.00350511 29.07663 0.57614 0.65718
20775 -0.25323570 15.93977 5.33242 77.79723 29.32512 -0.00350501 29.07687 0.57622 0.65706
20780 -0.25099043 15.93636 5.33405 77.79900 29.32513 -0.00350477 29.07714 0.57632 0.65698
20785 -0.24871179 15.93298 5.33550 77.80090 29.32518 -0.00350393 29.07740 0.57624 0.65674
20790 -0.24639154 15.92944 5.33680 77.80312 29.32524 -0.00350296 29.07766 0.57635 0.65649
20795 -0.24401944 15.92596 5.33798 77.80539 29.32529 -0.00350212 29.07790 0.57648 0.65627
20800 -0.24163383 15.92272 5.33907 77.80752 29.32533 -0.00350091 29.07814 0.57662 0.65623
20805 -0.23925191 15.91950 5.34011 77.80968 29.32541 -0.00349984 29.07838 0.57689 0.65632
20810 -0.23686858 15.91612 5.34112 77.81201 29.32552 -0.00349865 29.07865 0.57709 0.65633
20815 -0.23448820 15.91277 5.34216 77.81429 29.32566 -0.00349761 29.07892 0.57706 0.65630
20820 -0.23212349 15.90943 5.34325 77.81651 29.32585 -0.00349676 29.07920 0.57719 0.65626
20825 -0.22977469 15.90608 5.34443 77.81866 29.32606 -0.00349539 29.07948 0.57735 0.65607
20830 -0.22743161 15.90269 5.34573 77.82073 29.32629 -0.00349376 29.07977 0.57737 0.65594
20835 -0.22508296 15.89922 5.34718 77.82272 29.32659 -0.00349239 29.08005 0.57775 0.65585
20840 -0.22274669 15.89567 5.34881 77.82463 29.32695 -0.00349154 29.08035 0.57787 0.65597
20845 -0.22042848 15.89199 5.35046 77.82662 29.32735 -0.00349053 29.08067 0.57779 0.65591
20850 -0.21810300 15.88818 5.35232 77.82856 29.32777 -0.00348941 29.08100 0.57762 0.65579
20855 -0.21576445 15.88422 5.35437 77.83044 29.32825 -0.00348845 29.08134 0.57762 0.65559
20860 -0.21338367 15.88010 5.35661 77.83231 29.32872 -0.00348743 29.08169 0.57738 0.65535
20865 -0.21097121 15.87581 5.35903 77.83415 29.32923 -0.00348685 29.08205 0.57693 0.65509
20870 -0.20852438 15.87135 5.36146 77.83616 29.32970 -0.00348622 29.08243 0.57652 0.65506
20875 -0.20606178 15.86673 5.36402 77.83819 29.33021 -0.00348578 29.08279 0.57618 0.65508
20880 -0.20355203 15.86195 5.36670 77.84026 29.33068 -0.00348626 29.08316 0.57604 0.65494
20885 -0.20093169 15.85704 5.36944 77.84241 29.33113 -0.00348673 29.08354 0.57607 0.65478
20890 -0.19819994 15.85202 5.37221 77.84464 29.33155 -0.00348769 29.08392 0.57607 0.65479
20895 -0.19537531 15.84691 5.37496 77.84697 29.33192 -0.00348869 29.08429 0.57607 0.65497
20900 -0.19245726 15.84193 5.37764 77.84924 29.33226 -0.00348949 29.08467 0.57607 0.65497
20905 -0.18942726 15.83693 5.38022 77.85163 29.33253 -0.00349031 29.08503 0.57590 0.65479
20910 -0.18627954 15.83176 5.38281 77.85418 29.33274 -0.00349158 29.08541 0.57573 0.65481
20915 -0.18299933 15.82668 5.38521 77.85683 29.33291 -0.00349300 29.08580 0.57557 0.65465
20920 -0.17961674 15.82171 5.38741 77.85957 29.33306 -0.00349478 29.08616 0.57559 0.65449
20925 -0.17615564 15.81706 5.38938 77.86221 29.33318 -0.00349662 29.08650 0.57542 0.65450
20930 -0.17259380 15.81275 5.39111 77.86476 29.33327 -0.00349877 29.08683 0.57526 0.65452
20935 -0.16893230 15.80861 5.39260 77.86738 29.33334 -0.00350070 29.08713 0.57511 0.65437
20940 -0.16517439 15.80470 5.39384 77.87002 29.33340 -0.00350264 29.08746 0.57498 0.65423
20945 -0.16132330 15.80106 5.39484 77.87263 29.33343 -0.00350455 29.08776 0.57482 0.65389
20950 -0.15738132 15.79771 5.39544 77.87535 29.33342 -0.00350639 29.08806 0.57482 0.65372
20955 -0.15337010 15.79468 5.39580 77.87798 29.33341 -0.00350815 29.08838 0.57482 0.65372
20960 -0.14929988 15.79198 5.39595 77.88051 29.33341 -0.00351003 29.08867 0.57465 0.65373
20965 -0.14520030 15.78962 5.39587 77.88291 29.33344 -0.00351203 29.08895 0.57449 0.65393
20970 -0.14109998 15.78761 5.39558 77.88519 29.33345 -0.00351316 29.08922 0.57453 0.65414
20975 -0.13700983 15.78593 5.39510 77.88732 29.33348 -0.00351438 29.08949 0.57476 0.65402
20980 -0.13290924 15.78458 5.39444 77.88932 29.33347 -0.00351567 29.08976 0.57482 0.65373
20985 -0.12876414 15.78353 5.39361 77.89117 29.33344 -0.00351627 29.09003 0.57470 0.65378
20990 -0.12458809 15.78295 5.39264 77.89270 29.33343 -0.00351692 29.09028 0.57475 0.65383
20995 -0.12042121 15.78262 5.39154 77.89410 29.33340 -0.00351734 29.09054 0.57462 0.65387
21000 -0.11628043 15.78254 5.39034 77.89538 29.33333 -0.00351755 29.09080 0.57445 0.65388
21005 -0.11214007 15.78269 5.38905 77.89650 29.33328 -0.00351755 29.09107 0.57443 0.65385
21010 -0.10796282 15.78287 5.38769 77.89767 29.33323 -0.00351735 29.09135 0.57437 0.65379
21015 -0.10370760 15.78327 5.38628 77.89867 29.33318 -0.00351696 29.09162 0.57410 0.65371
21020 -0.09939160 15.78384 5.38483 77.89954 29.33311 -0.00351666 29.09188 0.57384 0.65363
21025 -0.09503895 15.78473 5.38336 77.90012 29.33307 -0.00351623 29.09215 0.57345 0.65342
